id_estudiante,semestre,edad,sexo,departamento_origen,zona_origen,estrato,tipo_colegio,percentil_saber11,programa,trabaja,horas_trabajo_semana,personas_a_cargo,ingreso_hogar_smlmv,apoyo_financiero,fuente_financiacion,tiempo_desplazamiento_min,creditos_matriculados,promedio_academico,asistencia_pct,actividad_lms_pct,materias_perdidas,materias_canceladas,mora_financiera,acompanamiento_bienestar,creditos_prev_matriculados,creditos_prev_aprobados,pct_creditos_prev_aprobados,probabilidad_latente_desercion,deserta_siguiente_periodo
EST-01019,1,20,Hombre,Huila,Urbana,3,Privado,54,Administración,No,0,0,2.75,No,Crédito educativo,48,14,3.34,92.8,65,1,0,No,No,,,,0.127,Sí
EST-01020,1,21,Hombre,Risaralda,Rural,3,Oficial,34,Administración,No,0,0,3.26,No,Recursos familiares,57,18,2.85,87.9,60,0,0,No,No,,,,0.1274,No
EST-01021,2,20,Mujer,Bogotá D.C.,Urbana,5,Privado,56,Contaduría,No,0,0,4.88,Sí,Beca / subsidio,70,20,3.71,87.8,50,0,0,Sí,No,16,16,100,0.065,No
EST-01022,1,18,Hombre,Nariño,Urbana,2,Oficial,29,Derecho,No,0,0,1.43,No,Recursos familiares,77,19,2.99,93.2,81,0,0,Sí,Sí,,,,0.23,No
EST-01023,2,26,Hombre,Atlántico,Urbana,2,Privado,32,Psicología,Sí,32,0,1.41,No,Crédito educativo,29,18,2.75,76.8,74,0,0,No,No,18,17,94.4,0.3459,Sí
EST-01024,1,20,Mujer,Antioquia,Urbana,5,Oficial,60,Psicología,No,0,0,4.64,No,Mixto,46,16,4.03,89.7,88,0,0,No,No,,,,0.0366,No
EST-01025,2,18,Mujer,Bogotá D.C.,Urbana,3,Privado,66,Derecho,No,0,0,1.97,No,Mixto,31,14,3.65,91.2,92,0,0,No,No,18,18,100,0.0301,No
EST-01026,1,21,Hombre,Bolívar,Urbana,3,Oficial,60,Psicología,Sí,31,0,1.71,No,Mixto,37,19,3.01,91.1,66,1,1,No,No,,,,0.2414,No
EST-01027,1,21,Mujer,Norte de Santander,Rural,3,Oficial,61,Contaduría,No,0,0,1.71,No,Recursos familiares,20,17,3.57,85.2,60,0,0,Sí,No,,,,0.0932,No
EST-01028,2,27,Mujer,Atlántico,Urbana,1,Oficial,44,Contaduría,Sí,31,1,0.45,Sí,Crédito educativo,26,16,2.75,87.3,42,0,0,No,No,14,14,100,0.2485,No
EST-01029,1,21,Hombre,Atlántico,Urbana,2,Privado,59,Ingeniería de Sistemas,Sí,20,0,1.69,Sí,Beca / subsidio,39,17,3.66,81.6,49,0,0,No,Sí,,,,0.0862,No
EST-01030,1,21,Mujer,Bogotá D.C.,Urbana,2,Oficial,58,Contaduría,No,0,0,0.98,No,Recursos familiares,38,19,2.95,88.6,79,0,0,Sí,Sí,,,,0.2188,No
EST-01031,1,18,Mujer,Antioquia,Urbana,4,Privado,53,Comunicación,No,0,0,3.84,No,Recursos familiares,36,18,3.82,93.8,83,0,0,No,No,,,,0.0897,No
EST-01032,2,19,Mujer,Cundinamarca,Rural,1,Oficial,65,Ingeniería Industrial,No,0,0,0.84,No,Crédito educativo,103,15,3.57,94.2,61,1,0,No,No,18,15,83.3,0.2255,No
EST-01033,2,19,Mujer,Cauca,Rural,3,Oficial,70,Comunicación,No,0,0,3.25,No,Recursos familiares,79,16,3.09,81.3,73,0,0,No,Sí,18,18,100,0.0734,No
EST-01034,1,18,Mujer,Bogotá D.C.,Urbana,2,Oficial,39,Ingeniería de Sistemas,Sí,14,0,2.67,Sí,Mixto,36,18,3.21,88.9,73,0,0,Sí,No,,,,0.0848,No
EST-01035,1,24,Mujer,Caldas,Urbana,2,Privado,51,Ingeniería de Sistemas,Sí,25,0,1.22,No,Crédito educativo,37,15,3.41,87.5,50,0,0,No,No,,,,0.1737,No
EST-01036,2,24,Hombre,Valle del Cauca,Urbana,1,Oficial,17,Psicología,Sí,21,0,1,No,Recursos familiares,66,15,3.1,97.2,83,0,0,No,No,18,17,94.4,0.1384,No
EST-01037,1,17,Hombre,Meta,Urbana,2,Privado,80,Ingeniería de Sistemas,Sí,22,0,1.26,No,Crédito educativo,22,16,4.26,100,86,0,0,No,No,,,,0.0876,No
EST-01038,1,19,Mujer,Córdoba,Urbana,3,Oficial,67,Derecho,No,0,0,4.14,No,Mixto,26,18,3.96,91.8,54,1,0,Sí,No,,,,0.1588,No
EST-01039,1,19,Mujer,Atlántico,Urbana,4,Privado,30,Administración,No,0,0,3.33,No,Crédito educativo,37,19,2.61,89.3,56,3,0,No,No,,,,0.3329,No
EST-01040,1,19,Mujer,Huila,Urbana,2,Privado,50,Ingeniería Industrial,No,0,0,2,No,Crédito educativo,36,18,2.76,88.9,62,0,0,No,No,,,,0.2298,No
EST-01041,2,19,Hombre,Valle del Cauca,Urbana,2,Privado,48,Administración,No,0,0,1.65,No,Crédito educativo,39,16,3.39,92.5,68,4,0,No,Sí,18,11,61.1,0.3673,No
EST-01042,1,20,Hombre,Quindío,Urbana,2,Oficial,60,Derecho,Sí,17,0,1.89,No,Crédito educativo,51,20,3.45,90.5,60,0,0,No,No,,,,0.1315,No
EST-01043,1,27,Mujer,Bolívar,Urbana,2,Oficial,49,Enfermería,Sí,24,0,1.16,No,Crédito educativo,67,17,3.23,87.6,73,0,0,Sí,No,,,,0.3023,No
EST-01044,2,24,Hombre,Bogotá D.C.,Urbana,2,Oficial,45,Administración,Sí,38,0,0.95,Sí,Recursos familiares,59,17,2.8,81.7,52,1,1,No,No,16,12,75,0.2337,No
EST-01045,2,21,Hombre,Santander,Urbana,2,Oficial,48,Contaduría,No,0,0,1.68,No,Crédito educativo,23,18,3.07,90.9,46,0,0,No,No,18,18,100,0.105,No
EST-01046,1,19,Hombre,Cauca,Urbana,5,Privado,45,Derecho,No,0,0,7.64,No,Recursos familiares,48,18,3.68,92.4,100,0,0,No,No,,,,0.0722,Sí
EST-01047,2,22,Hombre,Tolima,Urbana,2,Oficial,43,Ingeniería de Sistemas,Sí,27,0,1.76,No,Recursos familiares,40,16,2.99,90.5,38,0,0,No,Sí,18,18,100,0.1404,No
EST-01048,2,22,Mujer,Cauca,Rural,2,Oficial,80,Ingeniería de Sistemas,Sí,17,0,0.77,No,Crédito educativo,39,17,3.69,96.2,65,0,1,No,No,18,17,94.4,0.1782,No
EST-01049,2,21,Hombre,Cundinamarca,Urbana,2,Privado,46,Psicología,No,0,0,1.67,Sí,Beca / subsidio,37,18,2.84,93.6,64,0,0,No,No,18,18,100,0.0571,No
EST-01050,2,20,No binario / otro,Cauca,Urbana,2,Oficial,39,Ingeniería de Sistemas,No,0,0,0.94,No,Crédito educativo,62,19,3.29,85,61,0,0,Sí,No,18,18,100,0.19,No
EST-01051,1,19,Mujer,Santander,Rural,2,Oficial,38,Enfermería,No,0,0,1.29,Sí,Crédito educativo,85,19,2.61,85.5,66,0,0,Sí,No,,,,0.2335,No
EST-01052,2,25,Mujer,Magdalena,Urbana,3,Oficial,34,Enfermería,No,0,0,1.19,No,Recursos familiares,23,18,2.52,91.8,51,0,0,Sí,No,18,18,100,0.1895,No
EST-01053,1,20,Hombre,Norte de Santander,Urbana,1,Oficial,29,Administración,No,0,0,1.34,No,Crédito educativo,29,18,3.33,87.2,71,0,1,No,Sí,,,,0.1323,Sí
EST-01054,2,17,Mujer,Atlántico,Urbana,2,Privado,33,Derecho,No,0,0,1.52,Sí,Beca / subsidio,71,17,4.11,86.6,55,0,0,Sí,No,20,20,100,0.0625,No
EST-01055,1,17,Mujer,Antioquia,Urbana,2,Oficial,57,Enfermería,No,0,0,2.42,No,Crédito educativo,46,15,3.61,82.3,86,0,0,Sí,No,,,,0.2871,No
EST-01056,2,17,Mujer,Valle del Cauca,Urbana,4,Oficial,54,Enfermería,No,0,0,6.29,No,Mixto,40,19,2.91,91.9,78,0,0,No,No,18,17,94.4,0.0556,Sí
EST-01057,2,24,Hombre,Antioquia,Urbana,1,Oficial,61,Ingeniería de Sistemas,Sí,22,0,0.56,No,Crédito educativo,48,18,3.39,72.6,65,0,0,No,No,16,16,100,0.1641,No
EST-01058,1,20,Mujer,Magdalena,Urbana,1,Oficial,60,Diseño,No,0,0,0.85,No,Recursos familiares,20,16,3.92,100,83,0,0,No,No,,,,0.0993,No
EST-01059,1,18,Mujer,Cauca,Urbana,2,Oficial,54,Ingeniería Industrial,No,0,0,1.01,Sí,Recursos familiares,40,20,4.65,95.9,72,0,0,No,No,,,,0.0242,Sí
EST-01060,1,21,Mujer,Córdoba,Urbana,1,Oficial,39,Ingeniería de Sistemas,Sí,26,0,1.34,No,Crédito educativo,27,16,3.09,93.9,68,0,0,Sí,No,,,,0.3539,No
EST-01061,2,25,Mujer,Bogotá D.C.,Rural,3,Oficial,26,Administración,No,0,0,2.06,No,Recursos familiares,74,14,3.07,89.3,80,0,0,No,No,18,18,100,0.1126,No
EST-01062,2,24,Hombre,Quindío,Urbana,2,Oficial,24,Administración,Sí,14,0,1.06,Sí,Beca / subsidio,44,18,3.25,90.5,40,0,0,No,No,16,15,93.8,0.0651,No
EST-01063,1,19,Mujer,Huila,Urbana,2,Oficial,33,Ingeniería Industrial,Sí,41,0,1,Sí,Recursos familiares,33,16,3.24,84.5,46,0,1,No,Sí,,,,0.0784,No
EST-01064,1,19,Mujer,Santander,Urbana,1,Oficial,23,Administración,No,0,0,0.81,No,Crédito educativo,55,17,2.73,91.4,69,0,0,No,No,,,,0.2535,No
EST-01065,1,19,Mujer,Valle del Cauca,Urbana,2,Oficial,62,Ingeniería de Sistemas,Sí,25,0,1.84,No,Recursos familiares,38,18,4.09,81.6,78,0,0,No,No,,,,0.138,No
EST-01066,1,19,Hombre,Atlántico,Urbana,3,Privado,32,Diseño,No,0,0,2.52,No,Mixto,44,18,3.31,90.9,86,2,0,No,No,,,,0.1169,No
EST-01067,2,21,Hombre,Otro,Urbana,3,Oficial,70,Derecho,Sí,16,0,2.23,Sí,Crédito educativo,35,18,3.31,84,68,0,0,Sí,No,18,18,100,0.0877,Sí
EST-01068,1,20,Hombre,Valle del Cauca,Urbana,2,Oficial,90,Administración,No,0,0,1.1,Sí,Recursos familiares,28,18,3.73,87.5,69,0,0,No,No,,,,0.0643,No
EST-01069,1,27,Mujer,Bogotá D.C.,Urbana,3,Oficial,82,Comunicación,Sí,24,1,2.57,No,Recursos familiares,39,19,3.76,95.6,90,0,0,Sí,No,,,,0.2038,No
EST-01070,1,20,Hombre,Magdalena,Urbana,2,Oficial,48,Ingeniería Industrial,No,0,0,1,No,Crédito educativo,32,14,3.04,93.2,83,2,0,No,No,,,,0.2439,Sí
EST-01071,2,21,Hombre,Meta,Urbana,3,Oficial,40,Ingeniería de Sistemas,Sí,27,0,1.81,No,Crédito educativo,42,17,2.93,77.9,60,2,1,No,No,18,13,72.2,0.4063,No
EST-01072,1,20,Mujer,Otro,Urbana,2,Oficial,17,Administración,No,0,0,1.71,No,Crédito educativo,41,16,3.79,90.9,76,0,0,Sí,No,,,,0.2199,No
EST-01073,2,17,Hombre,Norte de Santander,Urbana,2,Oficial,56,Contaduría,No,0,0,1.31,No,Crédito educativo,42,14,4.06,98.9,58,0,0,No,No,16,16,100,0.0693,No
EST-01074,1,21,Mujer,Magdalena,Urbana,5,Oficial,58,Administración,No,0,0,5.35,Sí,Beca / subsidio,27,16,3.54,89.5,66,0,0,No,No,,,,0.054,No
EST-01075,1,19,Hombre,Antioquia,Urbana,2,Privado,98,Contaduría,No,0,0,1.89,Sí,Beca / subsidio,44,17,3.79,85.1,62,0,1,No,No,,,,0.0502,No
EST-01076,2,19,Mujer,Valle del Cauca,Rural,2,Oficial,38,Ingeniería de Sistemas,No,0,0,2.64,Sí,Mixto,45,19,3.46,89.2,58,0,0,No,Sí,18,18,100,0.0451,No
EST-01077,1,21,Hombre,Atlántico,Urbana,1,Oficial,19,Enfermería,Sí,17,0,2.21,Sí,Mixto,65,18,2.91,82.6,64,0,0,No,No,,,,0.1307,No
EST-01078,2,19,Mujer,Bogotá D.C.,Urbana,3,Oficial,72,Derecho,No,0,2,1.57,No,Beca / subsidio,73,18,3.35,84.5,80,0,0,No,No,18,17,94.4,0.0503,No
EST-01079,1,18,Hombre,Santander,Urbana,3,Privado,74,Administración,No,0,0,1.41,No,Mixto,78,15,4,71.2,79,0,0,No,No,,,,0.098,No
EST-01080,2,19,Hombre,Bolívar,Urbana,2,Oficial,88,Psicología,No,0,0,1.09,No,Crédito educativo,45,20,3.71,96.3,80,0,0,No,No,18,18,100,0.0893,No
EST-01081,1,25,Hombre,Risaralda,Urbana,1,Oficial,40,Administración,Sí,10,1,1.32,No,Recursos familiares,17,17,3.12,84.4,71,0,0,No,No,,,,0.1839,No
EST-01082,1,20,Mujer,Risaralda,Urbana,2,Oficial,14,Comunicación,Sí,11,0,2.24,Sí,Beca / subsidio,9,18,4.08,87.7,89,0,0,Sí,Sí,,,,0.0373,No
EST-01083,1,19,Hombre,Santander,Urbana,1,Oficial,21,Ingeniería Industrial,No,0,0,1.07,Sí,Beca / subsidio,10,18,2.47,79.2,47,2,0,Sí,No,,,,0.3428,Sí
EST-01084,2,33,Hombre,Atlántico,Urbana,3,Oficial,95,Contaduría,Sí,46,1,3.14,No,Beca / subsidio,5,18,3.55,86.3,57,0,0,No,No,20,20,100,0.1236,No
EST-01085,2,24,Hombre,Valle del Cauca,Urbana,1,Oficial,8,Enfermería,Sí,35,0,0.91,No,Crédito educativo,33,19,2.14,67.6,76,3,0,No,No,16,10,62.5,0.7468,No
EST-01086,2,20,Mujer,Risaralda,Urbana,2,Oficial,75,Ingeniería Industrial,No,0,0,1.05,Sí,Beca / subsidio,34,16,3.42,86.6,77,0,0,Sí,No,18,18,100,0.0871,No
EST-01087,2,19,Hombre,Bogotá D.C.,Urbana,3,Oficial,58,Comunicación,No,0,0,2.59,No,Mixto,30,15,3.16,91.5,63,0,0,No,No,18,18,100,0.0652,No
EST-01088,1,19,Mujer,Bogotá D.C.,Urbana,1,Oficial,3,Administración,No,0,0,0.96,No,Crédito educativo,56,18,3.25,94.8,73,0,0,No,No,,,,0.1209,No
EST-01089,2,20,Mujer,Antioquia,Rural,2,Oficial,54,Ingeniería de Sistemas,No,0,0,1.59,Sí,Beca / subsidio,58,17,3.44,93.9,81,0,0,No,No,18,18,100,0.0582,Sí
EST-01090,1,22,Hombre,Atlántico,Urbana,2,Oficial,37,Derecho,Sí,35,0,1.02,No,Crédito educativo,10,18,3.44,87.2,76,0,0,No,No,,,,0.131,No
EST-01091,2,18,Mujer,Nariño,Urbana,4,Oficial,53,Ingeniería de Sistemas,No,0,0,4.17,No,Crédito educativo,74,19,3.72,98.3,81,0,0,No,No,18,17,94.4,0.0302,No
EST-01092,1,20,Hombre,Santander,Urbana,2,Oficial,19,Ingeniería Industrial,Sí,30,0,1.21,No,Crédito educativo,14,19,2.71,78.8,43,0,2,Sí,No,,,,0.7541,Sí
EST-01093,1,19,Hombre,Valle del Cauca,Urbana,1,Oficial,27,Contaduría,No,0,0,1.26,No,Recursos familiares,28,16,3.05,91.6,65,0,0,No,No,,,,0.1657,No
EST-01094,1,22,Mujer,Cauca,Urbana,3,Privado,66,Enfermería,Sí,25,0,2.1,No,Recursos familiares,73,16,3.43,90.2,65,0,0,No,No,,,,0.1046,No
EST-01095,2,21,Mujer,Atlántico,Rural,4,Privado,83,Enfermería,No,0,0,4.9,No,Recursos familiares,51,17,3.18,80.9,56,0,0,No,No,16,16,100,0.1321,No
EST-01096,1,22,Hombre,Antioquia,Urbana,3,Privado,50,Ingeniería Industrial,No,0,0,1.54,No,Mixto,33,18,3.38,89.2,89,0,0,No,No,,,,0.0721,No
EST-01097,1,21,Mujer,Cesar,Urbana,1,Oficial,31,Psicología,No,0,0,0.7,Sí,Beca / subsidio,12,16,3.5,92.9,70,0,0,No,No,,,,0.041,No
EST-01098,2,19,Hombre,Antioquia,Rural,2,Oficial,29,Ingeniería de Sistemas,No,0,0,2.29,No,Crédito educativo,129,16,2.92,87.3,69,0,1,No,No,18,18,100,0.2291,No
EST-01099,1,25,Mujer,Caldas,Urbana,2,Oficial,99,Psicología,Sí,35,0,1.13,No,Recursos familiares,46,17,3.73,92.6,47,1,1,Sí,Sí,,,,0.3682,No
EST-01100,2,18,Hombre,Bolívar,Urbana,3,Oficial,40,Negocios Internacionales,No,0,0,1.87,No,Recursos familiares,5,18,3.57,92.4,64,0,0,No,No,18,18,100,0.054,No
EST-01101,2,21,Hombre,Boyacá,Urbana,3,Oficial,33,Ingeniería Industrial,No,0,0,1.67,No,Crédito educativo,44,17,3.16,91.6,92,0,0,No,No,18,18,100,0.0832,No
EST-01102,1,19,Mujer,Santander,Urbana,5,Privado,61,Contaduría,No,0,0,5.81,No,Recursos familiares,28,19,3.18,93.6,63,0,0,No,No,,,,0.1083,No
EST-01103,2,23,Mujer,Bogotá D.C.,Urbana,4,Privado,33,Derecho,Sí,4,0,3.56,No,Recursos familiares,15,18,3.03,86.6,81,0,0,Sí,No,16,16,100,0.1357,No
EST-01104,1,19,Hombre,Bogotá D.C.,Urbana,2,Oficial,98,Negocios Internacionales,No,0,0,1,Sí,Mixto,77,18,3.41,89.5,55,0,0,No,No,,,,0.0327,No
EST-01105,2,18,Hombre,Valle del Cauca,Urbana,1,Oficial,43,Enfermería,No,0,0,1.14,No,Crédito educativo,41,17,4.63,99.4,100,0,0,No,No,20,20,100,0.0616,No
EST-01106,1,24,Hombre,Cundinamarca,Urbana,3,Oficial,64,Ingeniería de Sistemas,Sí,37,0,1.46,Sí,Beca / subsidio,49,20,4.05,96.5,69,0,1,No,No,,,,0.0608,No
EST-01107,1,21,Hombre,Valle del Cauca,Urbana,2,Privado,61,Ingeniería de Sistemas,No,0,0,0.99,No,Crédito educativo,26,20,3.32,92.5,86,0,0,Sí,Sí,,,,0.1865,Sí
EST-01108,1,17,Mujer,Córdoba,Urbana,1,Oficial,41,Administración,No,0,0,1.19,No,Crédito educativo,58,19,2.65,89.8,58,1,0,No,No,,,,0.3559,No
EST-01109,1,20,Mujer,Cesar,Urbana,3,Privado,88,Administración,No,0,0,2.37,No,Recursos familiares,57,16,3.56,86.7,82,0,0,No,No,,,,0.0603,No
EST-01110,1,20,Hombre,Bogotá D.C.,Urbana,1,Oficial,30,Administración,Sí,7,0,1.17,Sí,Mixto,37,19,3.31,87,88,0,0,No,No,,,,0.0564,No
EST-01111,2,22,Hombre,Meta,Rural,3,Oficial,28,Ingeniería de Sistemas,Sí,15,0,2.29,No,Crédito educativo,122,19,2.8,92.7,77,0,0,No,No,18,18,100,0.1674,No
EST-01112,1,20,Mujer,Antioquia,Rural,2,Privado,69,Negocios Internacionales,No,0,0,3.02,No,Crédito educativo,121,16,3.67,85.4,78,1,0,Sí,No,,,,0.359,No
EST-01113,1,18,Hombre,Cauca,Urbana,2,Oficial,29,Enfermería,No,0,0,1.3,No,Recursos familiares,51,17,2.91,93,65,0,0,No,No,,,,0.1417,No
EST-01114,1,18,Hombre,Cundinamarca,Urbana,3,Privado,64,Diseño,No,0,0,1.39,No,Recursos familiares,55,18,3.84,83.2,77,0,0,No,No,,,,0.0409,No
EST-01115,1,21,Hombre,Córdoba,Urbana,2,Oficial,54,Derecho,No,0,0,1.46,No,Beca / subsidio,19,14,3.87,93.5,81,1,1,No,No,,,,0.1332,No
EST-01116,1,17,Mujer,Cundinamarca,Urbana,1,Oficial,39,Comunicación,No,0,0,1.74,Sí,Recursos familiares,24,18,3.16,85.9,77,0,0,No,No,,,,0.1026,No
EST-01117,2,19,Hombre,Boyacá,Urbana,2,Privado,47,Enfermería,No,0,0,0.67,No,Crédito educativo,25,18,3.3,91.1,76,0,0,Sí,No,18,18,100,0.1558,No
EST-01118,1,18,Mujer,Nariño,Urbana,2,Privado,41,Diseño,No,0,0,1.45,Sí,Mixto,9,19,3.66,93.3,61,0,0,No,No,,,,0.0266,No
EST-01119,1,22,Mujer,Bogotá D.C.,Urbana,3,Privado,51,Administración,No,0,0,1.8,No,Mixto,51,15,3.2,96.4,56,0,0,No,No,,,,0.1021,No
EST-01120,1,19,Mujer,Bogotá D.C.,Urbana,3,Oficial,45,Administración,No,0,0,2.11,No,Recursos familiares,16,16,3.09,92.6,76,0,0,No,No,,,,0.1322,No
EST-01121,1,18,Hombre,Bogotá D.C.,Urbana,1,Oficial,67,Enfermería,No,0,3,0.57,No,Crédito educativo,34,14,3.78,85.6,62,0,0,No,No,,,,0.1677,No
EST-01122,2,20,Mujer,Bogotá D.C.,Urbana,3,Privado,96,Ingeniería Industrial,No,0,0,1.62,Sí,Recursos familiares,39,18,3.9,96,71,0,0,No,No,16,16,100,0.0271,No
EST-01123,1,24,Hombre,Valle del Cauca,Urbana,3,Oficial,35,Derecho,No,0,0,3.65,No,Recursos familiares,16,18,2.96,79.3,69,2,0,No,No,,,,0.2235,No
EST-01124,2,22,Mujer,Bogotá D.C.,Urbana,3,Oficial,72,Comunicación,No,0,0,1.7,Sí,Beca / subsidio,60,16,3.83,87.8,70,0,0,No,No,18,18,100,0.0272,No
EST-01125,2,21,Mujer,Santander,Urbana,3,Privado,18,Negocios Internacionales,No,0,0,3.34,No,Mixto,5,14,2.98,93.3,81,1,1,Sí,No,16,13,81.2,0.1873,No
EST-01126,2,18,Mujer,Otro,Urbana,4,Privado,61,Administración,No,0,0,4.7,Sí,Crédito educativo,39,14,3.9,90.4,99,0,0,Sí,No,20,20,100,0.0617,Sí
EST-01127,1,24,Mujer,Meta,Urbana,1,Oficial,37,Ingeniería de Sistemas,Sí,30,0,0.8,No,Crédito educativo,49,16,3.32,88.4,69,3,1,Sí,No,,,,0.582,No
EST-01128,2,19,Mujer,Otro,Urbana,3,Privado,41,Psicología,Sí,32,0,3.79,No,Recursos familiares,63,14,3.52,92.3,36,0,0,No,No,20,20,100,0.1141,Sí
EST-01129,2,38,Mujer,Bogotá D.C.,Urbana,2,Privado,78,Negocios Internacionales,No,0,1,1.72,Sí,Beca / subsidio,26,18,3.59,87.2,90,0,0,No,Sí,18,18,100,0.0425,No
EST-01130,2,20,Hombre,Antioquia,Urbana,1,Oficial,34,Administración,Sí,20,0,1.34,Sí,Mixto,81,18,3.29,81.8,71,0,0,Sí,No,20,20,100,0.111,No
EST-01131,2,18,Hombre,Valle del Cauca,Urbana,1,Oficial,37,Ingeniería de Sistemas,No,0,0,1.15,No,Beca / subsidio,68,17,3.52,85.1,79,0,0,No,No,16,15,93.8,0.0929,No
EST-01132,1,17,Hombre,Tolima,Urbana,2,Privado,78,Enfermería,No,0,0,1.32,No,Crédito educativo,80,18,3.3,70,82,0,0,No,No,,,,0.2025,No
EST-01133,1,19,Hombre,Risaralda,Rural,3,Oficial,30,Diseño,No,0,0,1.63,No,Recursos familiares,50,18,3.14,85.8,66,0,0,No,No,,,,0.1084,Sí
EST-01134,2,22,Mujer,Antioquia,Urbana,2,Oficial,27,Contaduría,Sí,25,0,2.15,Sí,Recursos familiares,38,18,2.57,77.2,58,0,0,No,No,18,18,100,0.1862,No
EST-01135,1,21,Hombre,Huila,Urbana,4,Oficial,71,Psicología,No,0,0,4.04,No,Recursos familiares,43,17,3.65,100,81,0,0,No,Sí,,,,0.0411,No
EST-01136,2,21,Mujer,Bogotá D.C.,Urbana,3,Oficial,61,Ingeniería Industrial,No,0,0,2.33,No,Recursos familiares,35,20,3.26,92.8,100,0,0,Sí,No,18,18,100,0.1136,No
EST-01137,2,19,Hombre,Bogotá D.C.,Urbana,1,Oficial,49,Psicología,No,0,0,0.9,No,Recursos familiares,63,20,4,94.1,85,0,0,No,No,16,16,100,0.0848,No
EST-01138,2,19,Mujer,Boyacá,Urbana,3,Privado,39,Psicología,No,0,0,2.68,Sí,Beca / subsidio,5,17,3.16,90.1,87,0,0,No,No,16,16,100,0.0636,No
EST-01139,2,21,Hombre,Bogotá D.C.,Urbana,2,Oficial,62,Enfermería,No,0,0,2.25,No,Crédito educativo,36,17,2.87,86.9,79,0,0,Sí,No,18,18,100,0.2143,No
EST-01140,1,23,Hombre,Magdalena,Urbana,2,Oficial,35,Psicología,No,0,0,1.6,Sí,Beca / subsidio,58,18,3.52,95,63,0,0,No,No,,,,0.0439,No
EST-01141,2,20,Hombre,Bogotá D.C.,Urbana,3,Oficial,21,Administración,Sí,39,0,1.91,Sí,Mixto,51,19,2.43,77.4,52,0,0,No,No,18,18,100,0.2038,No
EST-01142,1,19,Hombre,Córdoba,Urbana,3,Privado,71,Ingeniería de Sistemas,No,0,0,2.88,Sí,Recursos familiares,65,18,3.7,86.2,65,0,0,No,No,,,,0.0441,No
EST-01143,1,31,Mujer,Tolima,Urbana,3,Oficial,19,Ingeniería Industrial,No,0,0,3.29,No,Recursos familiares,58,15,2.98,82,36,0,0,No,Sí,,,,0.1806,No
EST-01144,2,26,Mujer,Cundinamarca,Urbana,3,Oficial,47,Ingeniería de Sistemas,No,0,0,3.05,No,Recursos familiares,5,18,3.21,84.2,61,0,0,Sí,Sí,20,20,100,0.0566,Sí
EST-01145,2,19,Hombre,Huila,Urbana,4,Privado,85,Comunicación,No,0,0,5.11,No,Beca / subsidio,43,15,3.64,86.1,77,0,0,No,No,16,15,93.8,0.0523,No
EST-01146,2,27,Hombre,Cauca,Urbana,2,Oficial,65,Ingeniería de Sistemas,Sí,20,0,2.06,No,Recursos familiares,33,17,2.21,81,72,0,0,No,No,18,18,100,0.2556,No
EST-01147,2,18,Mujer,Meta,Urbana,3,Oficial,31,Ingeniería de Sistemas,No,0,0,1.96,No,Crédito educativo,30,20,3.63,86.1,85,0,0,Sí,No,16,16,100,0.1003,No
EST-01148,1,18,Mujer,Nariño,Rural,2,Oficial,47,Enfermería,No,0,0,0.63,Sí,Beca / subsidio,68,18,3.6,86.2,60,0,0,No,No,,,,0.0812,No
EST-01149,1,25,Mujer,Nariño,Urbana,4,Oficial,39,Ingeniería de Sistemas,Sí,7,0,6.37,No,Recursos familiares,69,14,3.71,85.4,66,0,0,No,No,,,,0.1209,No
EST-01150,1,17,Mujer,Bogotá D.C.,Urbana,2,Oficial,55,Derecho,No,0,0,1.8,Sí,Mixto,57,16,3.29,98.4,84,0,0,Sí,No,,,,0.0929,No
EST-01151,1,25,Hombre,Bogotá D.C.,Urbana,3,Oficial,54,Negocios Internacionales,No,0,0,1.58,No,Recursos familiares,37,14,3.21,98.6,59,0,0,No,No,,,,0.0885,No
EST-01152,1,23,Mujer,Atlántico,Rural,2,Privado,68,Contaduría,Sí,17,0,1.2,Sí,Mixto,91,18,3.11,81.2,73,0,0,No,No,,,,0.1546,No
EST-01153,1,22,Hombre,Bogotá D.C.,Urbana,2,Oficial,94,Diseño,No,0,0,1.66,Sí,Mixto,57,16,4.07,85.4,75,0,0,No,Sí,,,,0.039,No
EST-01154,1,18,Hombre,Atlántico,Urbana,3,Oficial,32,Diseño,No,0,0,3.88,No,Mixto,58,15,3.51,91.4,84,0,0,No,No,,,,0.0935,No
EST-01155,1,27,Hombre,Cundinamarca,Urbana,3,Privado,34,Administración,Sí,28,1,4.25,No,Recursos familiares,38,14,3,84.8,65,0,0,No,No,,,,0.2328,No
EST-01156,2,24,Hombre,Antioquia,Rural,2,Oficial,79,Negocios Internacionales,No,0,0,1.93,Sí,Mixto,88,20,3.28,89.9,50,0,0,No,No,18,17,94.4,0.1219,No
EST-01157,1,25,Hombre,Bogotá D.C.,Urbana,4,Privado,41,Comunicación,Sí,46,0,5.31,No,Recursos familiares,23,18,2.76,87.5,53,0,0,No,No,,,,0.2018,No
EST-01158,1,22,Mujer,Santander,Rural,2,Oficial,13,Derecho,No,0,0,0.79,No,Recursos familiares,73,20,3.16,80.2,98,0,0,No,No,,,,0.1837,Sí
